"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Norway","2015","Fish fillets; frozen, carp (Cyprinus/Carassius/Ctenopharyngodon idellus/Hypophthalmichthys/Cirrhinus/Mylopharyngodon piceus/Catla catla/Labeo/Osteochilus hasselti/Leptobarbus hoeveni/Megalobrama), eels (Anguilla) and snakeheads (Channa)","Import","15448.37","522","Weight in kilograms","522"
"Norway","2015","Fish fillets; frozen, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Export","69122366.892","11300039","Weight in kilograms","11300039"
"Norway","2015","Fish fillets; frozen, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Import","19569054.418","3097363","Weight in kilograms","3097363"
"Norway","2015","Fish fillets; frozen, haddock (Melanogrammus aeglefinus)","Export","17079651.645","2472187","Weight in kilograms","2472187"
"Norway","2015","Fish fillets; frozen, haddock (Melanogrammus aeglefinus)","Import","912331.922","238707","Weight in kilograms","238707"
"Norway","2015","Fish fillets; frozen, coalfish (Pollachius virens)","Export","10800102.121","2201325","Weight in kilograms","2201325"
"Norway","2015","Fish fillets; frozen, coalfish (Pollachius virens)","Import","3858571.022","1010148","Weight in kilograms","1010148"
"Norway","2015","Fish fillets; frozen, hake (Merluccius spp., Urophycis spp.)","Export","39998.08","8947","Weight in kilograms","8947"
"Norway","2015","Fish fillets; frozen, hake (Merluccius spp., Urophycis spp.)","Import","61323.78","9780","Weight in kilograms","9780"
"Norway","2015","Fish fillets; frozen, Alaska pollock (Theragra chalcogramma)","Export","55407.726","10128","Weight in kilograms","10128"
"Norway","2015","Fish fillets; frozen, Alaska pollock (Theragra chalcogramma)","Import","2370456.976","770100","Weight in kilograms","770100"
"Norway","2015","Fish fillets; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae other than cod, haddock, coalfish, hake, and Alaska pollock","Export","159663.421","27215","Weight in kilograms","27215"
"Norway","2015","Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)","Export","387390310.778","38070336","Weight in kilograms","38070336"
"Norway","2015","Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)","Import","2094068.623","184422","Weight in kilograms","184422"
"Norway","2015","Fish fillets; frozen, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","Export","13617462.509","1545680","Weight in kilograms","1545680"
"Norway","2015","Fish fillets; frozen, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","Import","531400.845","50540","Weight in kilograms","50540"
"Norway","2015","Fish fillets; frozen, flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)","Export","492014.722","33651","Weight in kilograms","33651"
"Norway","2015","Fish fillets; frozen, flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)","Import","738147.343","62745","Weight in kilograms","62745"
"Norway","2015","Fish fillets; frozen, swordfish (Xiphias gladius)","Import","2766.693","288","Weight in kilograms","288"
"Norway","2015","Fish fillets; frozen, herrings (Clupea harengus, Clupea pallasii)","Export","57542503.183","29578448","Weight in kilograms","29578448"
"Norway","2015","Fish fillets; frozen, herrings (Clupea harengus, Clupea pallasii)","Import","3266.06","597","Weight in kilograms","597"
"Norway","2015","Fish fillets; frozen, tunas (of the genus Thunnus), skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis)","Export","270131.458","11507","Weight in kilograms","11507"
"Norway","2015","Fish fillets; frozen, tunas (of the genus Thunnus), skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis)","Import","1998437.806","76220","Weight in kilograms","76220"
"Norway","2015","Fish fillets; frozen, of fish n.e.c. in heading 0304.8","Export","17629006.744","6134938","Weight in kilograms","6134938"
"Norway","2015","Fish fillets; frozen, of fish n.e.c. in heading 0304.8","Import","1851373.12","233119","Weight in kilograms","233119"
"Norway","2015","Fish meat, excluding fillets, whether or not minced; frozen, tilapias, catfish, carp, eels, Nile perch, and snakeheads","Import","12882.765","4470","Weight in kilograms","4470"
"Norway","2015","Fish meat, excluding fillets, whether or not minced; frozen, Alaska Pollock (Theragra chalcogramma)","Import","1723599.316","560825","Weight in kilograms","560825"
"Norway","2015","Fish meat, excluding fillets, whether or not minced; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollock (Theragra chalcogramma)","Export","1884107.961","1044735","Weight in kilograms","1044735"
"Norway","2015","Fish meat, excluding fillets, whether or not minced; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollock (Theragra chalcogramma)","Import","944031.523","521110","Weight in kilograms","521110"
"Norway","2015","Fish meat, excluding fillets, whether or not minced; frozen, n.e.c. in item no. 0304.9","Export","100191198.843","55168046","Weight in kilograms","55168046"
"Norway","2015","Fish meat, excluding fillets, whether or not minced; frozen, n.e.c. in item no. 0304.9","Import","10619855.73","3694402","Weight in kilograms","3694402"
"Norway","2015","Fish; flours, meals and pellets, fit for human consumption","Import","168418.081","9873","Weight in kilograms","9873"
"Norway","2015","Fish; livers, roes and milt of fish, dried, smoked, salted or in brine","Export","676958.177","208082","Weight in kilograms","208082"
"Norway","2015","Fish; livers, roes and milt of fish, dried, smoked, salted or in brine","Import","18838.31","929","Weight in kilograms","929"
"Norway","2015","Fish fillets; dried, salted or in brine, but not smoked, tilapias, catfish, carp, eels, Nile perch, and snakeheads","Export","16362.676","6707","Weight in kilograms","6707"
"Norway","2015","Fish fillets; dried, salted or in brine, but not smoked, tilapias, catfish, carp, eels, Nile perch, and snakeheads","Import","271.841","28","Weight in kilograms","28"
"Norway","2015","Fish fillets; dried, salted or in brine, but not smoked, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae","Export","13871247.816","2407615","Weight in kilograms","2407615"
"Norway","2015","Fish fillets; dried, salted or in brine, but not smoked, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae","Import","1315707.852","101589","Weight in kilograms","101589"
"Norway","2015","Fish fillets; dried, salted or in brine, but not smoked, n.e.c. in item no. 0305.3","Export","11600532.665","6357929","Weight in kilograms","6357929"
"Norway","2015","Fish fillets; dried, salted or in brine, but not smoked, n.e.c. in item no. 0305.3","Import","2153063.013","114647","Weight in kilograms","114647"
"Norway","2015","Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal","Export","31234309.355","2158542","Weight in kilograms","2158542"
"Norway","2015","Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal","Import","3504600.458","220701","Weight in kilograms","220701"
"Norway","2015","Fish; smoked, whether or not cooked before or during smoking, herrings (Clupea harengus, Clupea pallasii), includes fillets, but excludes edible fish offal","Export","17685.239","2645","Weight in kilograms","2645"
"Norway","2015","Fish; smoked, whether or not cooked before or during smoking, herrings (Clupea harengus, Clupea pallasii), includes fillets, but excludes edible fish offal","Import","68304.003","9429","Weight in kilograms","9429"
"Norway","2015","Fish; smoked, whether or not cooked before or during smoking, trout (Salmo trutta, Oncorhynchus mykiss/clarki/aguabonita/gilae/apache/chrysogaster), includes fillets, but excludes edible fish offal","Export","27251197.982","1993580","Weight in kilograms","1993580"
"Norway","2015","Fish; smoked, whether or not cooked before or during smoking, trout (Salmo trutta, Oncorhynchus mykiss/clarki/aguabonita/gilae/apache/chrysogaster), includes fillets, but excludes edible fish offal","Import","6414.571","436","Weight in kilograms","436"
"Norway","2015","Fish; smoked, whether or not cooked before or during smoking, tilapias, catfish, carp, eels, Nile perch, and snakeheads, includes fillets, but excludes edible fish offal","Import","2421.492","90","Weight in kilograms","90"
"Norway","2015","Fish; smoked, whether or not cooked before or during smoking, n.e.c. in item no. 0305.4, includes fillets, but excludes edible fish offal","Import","801708.657","77426","Weight in kilograms","77426"
"Norway","2015","Fish; dried, whether or not salted but not smoked, other than edible fish offal, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Export","354537889.24","44535311","Weight in kilograms","44535311"
"Norway","2015","Fish; dried, whether or not salted but not smoked, other than edible fish offal, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Import","1490300.191","170442","Weight in kilograms","170442"
"Norway","2015","Fish; dried, whether or not salted but not smoked, other than edible fish offal, n.e.c. in item no. 0305.5","Export","225555731.888","48183275","Weight in kilograms","48183275"
"Norway","2015","Fish; dried, whether or not salted but not smoked, other than edible fish offal, n.e.c. in item no. 0305.5","Import","1280288.874","308447","Weight in kilograms","308447"
"Norway","2015","Fish; salted or in brine, not dried or smoked, other than edible fish offal, herrings (Clupea harengas, Clupea pallasii)","Export","683490.722","425921","Weight in kilograms","425921"
"Norway","2015","Fish; salted or in brine, not dried or smoked, other than edible fish offal, herrings (Clupea harengas, Clupea pallasii)","Import","2519.926","1615","Weight in kilograms","1615"
"Norway","2015","Fish; salted or in brine, not dried or smoked, other than edible fish offal, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Export","122682883.577","25439203","Weight in kilograms","25439203"
"Norway","2015","Fish; salted or in brine, not dried or smoked, other than edible fish offal, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Import","80918.775","22326","Weight in kilograms","22326"
"Norway","2015","Fish; salted or in brine, not dried or smoked, other than edible fish offal, anchovies (Engrails spp.)","Export","1553.054","100","Weight in kilograms","100"
"Norway","2015","Fish; salted or in brine, not dried or smoked, other than edible fish offal, anchovies (Engrails spp.)","Import","1127.704","87","Weight in kilograms","87"
"Norway","2015","Fish; salted or in brine, not dried or smoked, other than edible fish offal, n.e.c. in item no. 0305.6","Export","6425098.775","2022657","Weight in kilograms","2022657"
"Norway","2015","Fish; salted or in brine, not dried or smoked, other than edible fish offal, n.e.c. in item no. 0305.6","Import","173260.444","37326","Weight in kilograms","37326"
"Norway","2015","Fish; edible offal, fish heads, tails and maws","Export","24094206.73","7268109","Weight in kilograms","7268109"
"Norway","2015","Fish; edible offal, fish heads, tails and maws","Import","6667.668","2658","Weight in kilograms","2658"
"Norway","2015","Fish; edible offal, other than shark fins, fish heads, tails and maws","Export","7213137.189","2594090","Weight in kilograms","2594090"
"Norway","2015","Fish; edible offal, other than shark fins, fish heads, tails and maws","Import","1444.976","2054","Weight in kilograms","2054"
"Norway","2015","Crustaceans; frozen, rock lobsters and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.), in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water","Import","9578.474","1740","Weight in kilograms","1740"
"Norway","2015","Crustaceans; frozen, lobsters (Homarus spp.), in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water","Export","251147.637","9940","Weight in kilograms","9940"
"Norway","2015","Crustaceans; frozen, lobsters (Homarus spp.), in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water","Import","1247814.093","181953","Weight in kilograms","181953"
"Norway","2015","Crustaceans; frozen, crabs, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water","Export","53031157.582","4523056","Weight in kilograms","4523056"
"Norway","2015","Crustaceans; frozen, crabs, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water","Import","6068079.082","302905","Weight in kilograms","302905"
"Norway","2015","Crustaceans; frozen, Norway lobsters (Nephrops norvegicus), in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water","Export","12752.592","986","Weight in kilograms","986"
"Norway","2015","Crustaceans; frozen, Norway lobsters (Nephrops norvegicus), in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water","Import","626031.562","62270","Weight in kilograms","62270"
